file,lon [arcsec],lat [arcsec],dsun [m]
solo_L2_eui-fsi174-image_20220524T222045275_V01.fits,[],[],133250542911.47142
solo_L2_eui-fsi174-image_20220524T223045276_V01.fits,[],[],133257063016.90013
solo_L2_eui-fsi174-image_20220524T224045277_V01.fits,[],[],133263581902.3998
solo_L2_eui-fsi174-image_20220524T225045278_V01.fits,[],[],133270099594.04747
solo_L2_eui-fsi174-image_20220524T230045280_V01.fits,[],[],133276616063.70659
